,target
2142,25.0
2143,25.0
2144,21.0
2145,38.0
2146,42.0
2147,38.0
2148,25.0
2149,25.0
2150,25.0
2151,42.0
2152,46.0
2153,30.0
2154,53.0
2155,34.0
2156,57.0
2157,13.0
2158,17.0
2159,13.0
2160,17.0
2161,25.0
2162,42.0
2163,25.0
2164,30.0
2165,13.0
2166,42.0
2167,30.0
2168,21.0
2169,38.0
2170,30.0
2171,42.0
2172,13.0
2173,21.0
2174,34.0
2175,53.0
2176,34.0
2177,25.0
2178,25.0
2179,34.0
2180,42.0
2181,25.0
2182,25.0
2183,30.0
2184,34.0
2185,21.0
2186,17.0
2187,30.0
2188,21.0
2189,42.0
2190,53.0
2191,42.0
2192,53.0
2193,50.0
2194,30.0
2195,21.0
2196,25.0
2197,38.0
2198,21.0
2199,42.0
2200,38.0
2201,59.0
2202,53.0
2203,50.0
2204,34.0
2205,50.0
2206,57.0
2207,34.0
2208,46.0
2209,42.0
2210,85.0
2211,55.0
2212,13.0
2213,25.0
2214,25.0
2215,38.0
2216,68.0
2217,65.0
2218,59.0
2219,53.0
2220,57.0
2221,59.0
2222,82.0
2223,42.0
2224,50.0
2225,17.0
2226,17.0
2227,25.0
2228,38.0
2229,57.0
2230,57.0
2231,55.0
2232,65.0
2233,46.0
2234,50.0
2235,38.0
2236,34.0
2237,55.0
2238,50.0
2239,59.0
2240,25.0
2241,17.0
2242,42.0
2243,46.0
2244,38.0
2245,30.0
2246,30.0
2247,34.0
2248,57.0
2249,30.0
2250,63.0
2251,46.0
2252,55.0
2253,25.0
2254,13.0
2255,59.0
2256,53.0
2257,30.0
2258,30.0
2259,38.0
2260,30.0
2261,34.0
2262,46.0
2263,34.0
2264,34.0
2265,46.0
2266,25.0
2267,30.0
2268,34.0
2269,59.0
2270,34.0
2271,30.0
2272,42.0
2273,57.0
2274,30.0
2275,30.0
2276,42.0
2277,38.0
2278,25.0
2279,34.0
2280,30.0
2281,42.0
2282,34.0
2283,25.0
2284,38.0
2285,59.0
2286,53.0
2287,38.0
2288,34.0
2289,46.0
2290,34.0
2291,34.0
2292,57.0
2293,77.0
2294,80.0
2295,157.0
2296,34.0
2297,42.0
2298,22.0
2299,44.0
2300,28.0
2301,54.0
2302,102.0
2303,21.0
2304,21.0
2305,34.0
2306,33.0
2307,40.0
2308,48.0
2309,51.0
2310,104.0
2311,102.0
2312,44.0
2313,33.0
2314,33.0
2315,23.0
2316,62.0
2317,101.0
2318,133.0
2319,98.0
2320,94.0
2321,68.0
2322,85.0
2323,100.0
2324,144.0
2325,155.0
2326,31.0
2327,103.0
2328,97.0
2329,84.0
2330,78.0
2331,124.0
2332,112.0
2333,142.0
2334,160.0
2335,127.0
2336,132.0
2337,119.0
2338,89.0
2339,85.0
2340,107.0
2341,124.0
2342,82.0
2343,132.0
2344,119.0
2345,99.0
2346,162.0
2347,155.0
2348,163.0
2349,87.0
2350,74.0
2351,74.0
2352,139.0
2353,70.0
2354,72.0
2355,124.0
2356,124.0
2357,97.0
2358,127.0
2359,155.0
2360,152.0
2361,46.0
2362,72.0
2363,30.0
2364,82.0
2365,76.0
2366,30.0
2367,25.0
2368,46.0
2369,132.0
2370,72.0
2371,34.0
2372,85.0
2373,78.0
2374,119.0
2375,112.0
2376,107.0
2377,117.0
2378,109.0
2379,102.0
2380,76.0
2381,61.0
2382,55.0
2383,38.0
2384,55.0
2385,63.0
2386,65.0
2387,72.0
2388,25.0
2389,34.0
2390,61.0
2391,53.0
2392,87.0
2393,99.0
2394,65.0
2395,59.0
2396,61.0
2397,30.0
2398,21.0
2399,158.0
2400,137.0
2401,158.0
2402,137.0
2403,119.0
2404,152.0
2405,138.0
2406,124.0
2407,106.0
2408,130.0
2409,156.0
2410,151.0
2411,89.0
2412,85.0
2413,97.0
2414,151.0
2415,161.0
2416,154.0
2417,151.0
2418,153.0
2419,153.0
2420,128.0
2421,150.0
2422,130.0
2423,72.0
2424,120.0
2425,124.0
2426,111.0
2427,152.0
2428,147.0
2429,128.0
2430,139.0
2431,147.0
2432,161.0
2433,153.0
2434,140.0
2435,127.0
2436,145.0
2437,156.0
2438,142.0
2439,139.0
2440,155.0
2441,155.0
2442,142.0
2443,153.0
2444,144.0
2445,148.0
2446,152.0
2447,129.0
2448,109.0
2449,114.0
2450,145.0
2451,150.0
2452,107.0
2453,111.0
2454,115.0
2455,92.0
2456,131.0
2457,87.0
2458,80.0
2459,74.0
2460,70.0
2461,96.0
2462,105.0
2463,108.0
2464,100.0
2465,87.0
2466,80.0
2467,79.0
2468,85.0
2469,90.0
2470,80.0
2471,117.0
2472,99.0
2473,82.0
2474,95.0
2475,100.0
2476,78.0
2477,105.0
2478,119.0
2479,55.0
2480,76.0
2481,80.0
2482,102.0
2483,63.0
2484,63.0
2485,61.0
2486,68.0
2487,53.0
2488,68.0
2489,87.0
2490,112.0
2491,93.0
2492,82.0
2493,93.0
2494,63.0
2495,55.0
2496,53.0
2497,46.0
2498,74.0
2499,97.0
2500,99.0
2501,85.0
2502,72.0
2503,65.0
2504,55.0
2505,46.0
2506,50.0
2507,57.0
2508,55.0
2509,76.0
2510,63.0
2511,80.0
2512,65.0
2513,55.0
2514,65.0
2515,53.0
2516,68.0
2517,63.0
2518,59.0
2519,72.0
2520,74.0
2521,80.0
2522,76.0
2523,38.0
2524,42.0
2525,68.0
2526,22.0
2527,47.0
2528,59.0
2529,80.0
2530,84.0
2531,20.0
2532,27.0
2533,65.0
2534,89.0
2535,52.0
2536,33.0
2537,15.0
2538,57.0
2539,34.0
2540,54.0
2541,38.0
2542,58.0
2543,60.0
2544,85.0
2545,67.0
2546,16.0
2547,21.0
2548,50.0
2549,38.0
2550,89.0
2551,66.0
2552,68.0
2553,51.0
2554,37.0
2555,51.0
2556,71.0
2557,51.0
2558,53.0
2559,54.0
2560,23.0
2561,27.0
2562,25.0
2563,9.0
2564,16.0
2565,56.0
2566,83.0
2567,57.0
2568,14.0
2569,22.0
2570,16.0
2571,19.0
2572,28.0
2573,32.0
2574,34.0
2575,78.0
2576,15.0
2577,17.0
2578,39.0
2579,52.0
2580,25.0
2581,24.0
2582,22.0
2583,20.0
2584,22.0
2585,50.0
2586,58.0
2587,58.0
2588,53.0
2589,23.0
2590,28.0
2591,23.0
2592,32.0
2593,35.0
2594,34.0
2595,24.0
2596,18.0
2597,23.0
2598,20.0
2599,23.0
2600,18.0
2601,19.0
2602,20.0
2603,19.0
2604,18.0
2605,20.0
2606,22.0
2607,18.0
2608,24.0
2609,21.0
2610,21.0
2611,20.0
2612,21.0
2613,42.0
2614,22.0
2615,18.0
2616,25.0
2617,20.0
2618,25.0
2619,24.0
2620,20.0
2621,22.0
2622,23.0
2623,20.0
2624,20.0
2625,18.0
2626,16.0
2627,13.0
2628,21.0
2629,18.0
2630,20.0
2631,18.0
2632,20.0
2633,24.0
2634,34.0
2635,15.0
2636,18.0
2637,14.0
2638,16.0
2639,14.0
2640,18.0
2641,20.0
2642,21.0
2643,20.0
2644,17.0
2645,13.0
2646,13.0
2647,13.0
2648,25.0
2649,30.0
2650,13.0
2651,30.0
2652,13.0
2653,25.0
2654,34.0
2655,30.0
2656,30.0
2657,25.0
2658,25.0
2659,17.0
2660,25.0
2661,17.0
2662,21.0
2663,30.0
2664,21.0
2665,21.0
2666,17.0
2667,25.0
2668,38.0
2669,46.0
2670,25.0
2671,50.0
2672,30.0
2673,30.0
2674,13.0
2675,25.0
2676,21.0
2677,21.0
2678,17.0
2679,17.0
2680,21.0
2681,30.0
2682,21.0
2683,21.0
2684,25.0
2685,38.0
2686,25.0
2687,17.0
2688,17.0
2689,25.0
2690,38.0
2691,38.0
2692,34.0
2693,21.0
2694,30.0
2695,34.0
2696,38.0
2697,25.0
2698,34.0
2699,30.0
2700,30.0
2701,21.0
2702,17.0
2703,13.0
2704,30.0
2705,17.0
2706,30.0
2707,30.0
2708,42.0
2709,13.0
2710,17.0
2711,21.0
2712,25.0
2713,17.0
2714,17.0
2715,17.0
2716,25.0
2717,21.0
2718,30.0
2719,17.0
2720,30.0
2721,17.0
2722,21.0
2723,34.0
2724,50.0
2725,23.0
2726,32.0
2727,18.0
2728,23.0
2729,9.0
2730,25.0
2731,20.0
2732,9.0
2733,12.0
2734,17.0
2735,7.0
2736,18.0
2737,30.0
2738,23.0
2739,55.0
2740,46.0
2741,60.0
2742,15.0
2743,22.0
2744,30.0
2745,53.0
2746,59.0
2747,66.0
2748,80.0
2749,10.0
2750,18.0
2751,39.0
2752,46.0
2753,1.0
2754,1.0
2755,1.0
2756,65.0
2757,23.0
2758,56.0
2759,77.0
2760,815.0
2761,181.0
2762,815.0
2763,51.0
2764,44.0
2765,53.0
2766,53.0
2767,41.0
2768,62.0
2769,60.0
2770,68.0
2771,815.0
2772,78.0
2773,98.0
2774,81.0
2775,78.0
2776,86.0
2777,95.0
2778,93.0
2779,92.0
2780,90.0
2781,101.0
2782,38.0
2783,48.0
2784,39.0
2785,56.0
2786,56.0
2787,106.0
2788,117.0
2789,118.0
2790,55.0
2791,42.0
2792,55.0
2793,36.0
2794,55.0
2795,75.0
2796,62.0
2797,65.0
2798,48.0
2799,64.0
2800,44.0
2801,34.0
2802,60.0
2803,54.0
2804,60.0
2805,67.0
2806,50.0
2807,78.0
2808,61.0
2809,30.0
2810,55.0
2811,34.0
2812,38.0
2813,95.0
2814,152.0
2815,112.0
2816,9.0
2817,17.0
2818,13.0
2819,30.0
2820,91.0
2821,21.0
2822,9.0
2823,17.0
2824,42.0
2825,21.0
2826,13.0
2827,13.0
2828,17.0
2829,30.0
2830,13.0
2831,9.0
2832,30.0
2833,13.0
2834,38.0
2835,38.0
2836,17.0
2837,9.0
2838,21.0
2839,38.0
2840,53.0
2841,63.0
2842,61.0
2843,68.0
2844,25.0
2845,42.0
2846,59.0
2847,55.0
2848,85.0
2849,13.0
2850,38.0
2851,61.0
2852,59.0
2853,13.0
2854,17.0
2855,13.0
2856,13.0
2857,25.0
2858,30.0
2859,17.0
2860,13.0
2861,34.0
2862,38.0
2863,21.0
2864,30.0
2865,34.0
2866,30.0
2867,46.0
2868,21.0
2869,9.0
2870,17.0
2871,9.0
2872,13.0
2873,25.0
2874,38.0
2875,17.0
2876,21.0
2877,13.0
2878,17.0
2879,13.0
2880,17.0
2881,21.0
2882,42.0
2883,38.0
2884,17.0
2885,21.0
2886,30.0
2887,34.0
2888,42.0
2889,13.0
2890,21.0
2891,30.0
2892,25.0
2893,25.0
2894,21.0
2895,30.0
2896,42.0
2897,13.0
2898,34.0
2899,38.0
2900,21.0
2901,25.0
2902,30.0
2903,42.0
2904,17.0
2905,42.0
2906,34.0
2907,25.0
2908,34.0
2909,21.0
2910,34.0
2911,21.0
2912,42.0
2913,167.0
2914,142.0
2915,169.0
2916,168.0
2917,134.0
2918,159.0
2919,112.0
2920,109.0
2921,91.0
2922,82.0
2923,74.0
2924,53.0
2925,59.0
2926,99.0
2927,139.0
2928,137.0
2929,122.0
2930,87.0
2931,91.0
2932,91.0
2933,117.0
2934,147.0
2935,68.0
2936,87.0
2937,78.0
2938,76.0
2939,114.0
2940,78.0
2941,78.0
2942,117.0
2943,68.0
2944,89.0
2945,89.0
2946,53.0
2947,46.0
2948,68.0
2949,59.0
2950,34.0
2951,61.0
2952,38.0
2953,25.0
2954,57.0
2955,30.0
2956,65.0
2957,61.0
2958,50.0
2959,34.0
2960,42.0
2961,34.0
2962,57.0
2963,65.0
2964,63.0
2965,50.0
2966,34.0
2967,34.0
2968,42.0
2969,46.0
2970,63.0
2971,70.0
2972,65.0
2973,34.0
2974,63.0
2975,46.0
2976,25.0
2977,42.0
2978,38.0
2979,50.0
2980,25.0
2981,46.0
2982,21.0
2983,46.0
2984,50.0
2985,176.0
2986,119.0
2987,165.0
2988,170.0
2989,107.0
2990,137.0
2991,153.0
2992,144.0
2993,93.0
2994,74.0
2995,63.0
2996,42.0
2997,132.0
2998,127.0
2999,124.0
3000,97.0
3001,170.0
3002,80.0
3003,99.0
3004,155.0
3005,104.0
3006,107.0
3007,102.0
3008,95.0
3009,80.0
3010,72.0
3011,109.0
3012,61.0
3013,76.0
3014,80.0
3015,74.0
3016,93.0
3017,68.0
3018,82.0
3019,95.0
3020,68.0
3021,95.0
3022,89.0
3023,80.0
3024,97.0
3025,112.0
3026,21.0
3027,50.0
3028,72.0
3029,87.0
3030,91.0
3031,53.0
3032,46.0
3033,74.0
3034,87.0
3035,30.0
3036,50.0
3037,57.0
3038,55.0
3039,72.0
3040,80.0
3041,85.0
3042,89.0
3043,68.0
3044,72.0
3045,61.0
3046,42.0
3047,63.0
3048,85.0
3049,85.0
3050,34.0
3051,59.0
3052,80.0
3053,70.0
3054,89.0
3055,97.0
3056,72.0
3057,68.0
3058,70.0
3059,68.0
3060,72.0
3061,61.0
3062,70.0
3063,72.0
3064,57.0
3065,42.0
3066,31.0
3067,55.0
3068,57.0
3069,42.0
3070,34.0
3071,46.0
3072,34.0
3073,46.0
3074,53.0
3075,25.0
3076,38.0
3077,34.0
3078,50.0
3079,76.0
3080,87.0
3081,76.0
3082,72.0
3083,85.0
3084,87.0
3085,82.0
3086,91.0
3087,93.0
3088,90.0
3089,58.0
3090,50.0
3091,68.0
3092,65.0
3093,66.0
3094,81.0
3095,87.0
3096,77.0
3097,61.0
3098,60.0
3099,61.0
3100,66.0
3101,74.0
3102,55.0
3103,50.0
3104,68.0
3105,68.0
3106,59.0
3107,42.0
3108,27.0
3109,50.0
3110,68.0
3111,70.0
3112,73.0
3113,50.0
3114,68.0
3115,62.0
3116,59.0
3117,85.0
3118,50.0
3119,53.0
3120,50.0
3121,50.0
3122,50.0
3123,70.0
3124,70.0
3125,60.0
3126,56.0
3127,65.0
3128,63.0
3129,61.0
3130,63.0
3131,72.0
3132,60.0
3133,50.0
3134,58.0
3135,68.0
3136,68.0
3137,68.0
3138,80.0
3139,84.0
3140,25.0
3141,25.0
3142,21.0
3143,33.0
3144,31.0
3145,21.0
3146,22.0
3147,29.0
3148,8.0
3149,11.0
3150,20.0
3151,34.0
3152,30.0
3153,25.0
3154,22.0
3155,15.0
3156,31.0
3157,25.0
3158,21.0
3159,30.0
3160,38.0
3161,22.0
3162,21.0
3163,28.0
3164,20.0
3165,18.0
3166,22.0
3167,27.0
3168,30.0
3169,32.0
3170,51.0
3171,38.0
3172,51.0
3173,24.0
3174,29.0
3175,63.0
3176,14.0
3177,23.0
3178,151.0
3179,109.0
3180,160.0
3181,161.0
3182,149.0
3183,144.0
3184,156.0
3185,147.0
3186,107.0
3187,76.0
3188,82.0
3189,57.0
3190,104.0
3191,107.0
3192,144.0
3193,85.0
3194,132.0
3195,78.0
3196,109.0
3197,74.0
3198,87.0
3199,97.0
3200,152.0
3201,112.0
3202,119.0
3203,78.0
3204,134.0
3205,74.0
3206,68.0
3207,64.0
3208,54.0
3209,52.0
3210,56.0
3211,76.0
3212,28.0
3213,31.0
3214,123.0
3215,86.0
3216,32.0
3217,35.0
3218,31.0
3219,55.0
3220,45.0
3221,13.0
3222,41.0
3223,45.0
3224,52.0
3225,54.0
3226,58.0
3227,84.0
3228,18.0
3229,47.0
3230,58.0
3231,46.0
3232,55.0
3233,65.0
3234,76.0
3235,52.0
3236,57.0
3237,74.0
3238,75.0
3239,70.0
3240,45.0
3241,51.0
3242,32.0
3243,37.0
3244,32.0
3245,41.0
3246,63.0
3247,56.0
3248,35.0
3249,25.0
3250,18.0
3251,43.0
3252,41.0
3253,24.0
3254,173.0
3255,174.0
3256,189.0
3257,164.0
3258,203.0
3259,158.0
3260,164.0
3261,171.0
3262,159.0
3263,215.0
3264,187.0
3265,218.0
3266,177.0
3267,180.0
3268,170.0
3269,78.0
3270,160.0
3271,171.0
3272,112.0
3273,219.0
3274,243.0
3275,178.0
3276,164.0
3277,151.0
3278,196.0
3279,161.0
3280,97.0
3281,74.0
3282,149.0
3283,127.0
3284,151.0
3285,151.0
3286,152.0
3287,137.0
3288,153.0
3289,59.0
3290,70.0
3291,95.0
3292,107.0
3293,127.0
3294,65.0
3295,97.0
3296,99.0
3297,95.0
3298,132.0
3299,89.0
3300,112.0
3301,154.0
3302,99.0
3303,82.0
3304,74.0
3305,50.0
3306,65.0
3307,50.0
3308,78.0
3309,112.0
3310,97.0
3311,99.0
3312,89.0
3313,99.0
3314,97.0
3315,50.0
3316,50.0
3317,87.0
3318,129.0
3319,160.0
3320,132.0
3321,137.0
3322,152.0
3323,199.0
3324,313.0
3325,198.0
3326,152.0
3327,190.0
3328,299.0
3329,199.0
3330,282.0
3331,243.0
3332,266.0
3333,218.0
3334,264.0
3335,326.0
3336,165.0
3337,180.0
3338,82.0
3339,178.0
3340,230.0
3341,171.0
3342,109.0
3343,117.0
3344,208.0
3345,227.0
3346,65.0
3347,89.0
3348,102.0
3349,127.0
3350,152.0
3351,166.0
3352,163.0
3353,173.0
3354,159.0
3355,151.0
3356,50.0
3357,68.0
3358,97.0
3359,142.0
3360,154.0
3361,99.0
3362,134.0
3363,137.0
3364,154.0
3365,117.0
3366,95.0
3367,160.0
3368,76.0
3369,76.0
3370,46.0
3371,34.0
3372,61.0
3373,65.0
3374,122.0
3375,104.0
3376,70.0
3377,55.0
3378,70.0
3379,70.0
3380,68.0
3381,119.0
3382,42.0
3383,46.0
3384,57.0
3385,114.0
3386,160.0
3387,74.0
3388,65.0
3389,82.0
3390,65.0
3391,86.0
3392,93.0
3393,91.0
3394,63.0
3395,66.0
3396,87.0
3397,95.0
3398,92.0
3399,66.0
3400,83.0
3401,71.0
3402,94.0
3403,92.0
3404,103.0
3405,91.0
3406,76.0
3407,86.0
3408,84.0
3409,103.0
3410,103.0
3411,63.0
3412,64.0
3413,84.0
3414,82.0
3415,106.0
3416,106.0
3417,143.0
3418,97.0
3419,52.0
3420,66.0
3421,96.0
3422,65.0
3423,66.0
3424,78.0
3425,63.0
3426,60.0
3427,44.0
3428,54.0
3429,70.0
3430,63.0
3431,60.0
3432,73.0
3433,131.0
3434,80.0
3435,94.0
3436,85.0
3437,93.0
3438,37.0
3439,75.0
3440,118.0
3441,133.0
3442,102.0
3443,55.0
3444,48.0
3445,65.0
3446,93.0
3447,97.0
3448,70.0
3449,60.0
3450,60.0
3451,64.0
3452,71.0
3453,99.0
3454,81.0
3455,71.0
3456,74.0
3457,60.0
3458,59.0
3459,54.0
3460,33.0
3461,45.0
3462,67.0
3463,51.0
3464,50.0
3465,55.0
3466,54.0
3467,28.0
3468,51.0
3469,48.0
3470,79.0
3471,62.0
3472,31.0
3473,13.0
3474,21.0
3475,30.0
3476,21.0
3477,38.0
3478,21.0
3479,38.0
3480,58.0
3481,59.0
3482,25.0
3483,21.0
3484,9.0
3485,17.0
3486,12.0
3487,13.0
3488,9.0
3489,17.0
3490,13.0
3491,17.0
3492,13.0
3493,13.0
3494,22.0
3495,42.0
3496,17.0
3497,17.0
3498,25.0
3499,25.0
3500,17.0
3501,13.0
3502,21.0
3503,38.0
3504,46.0
3505,59.0
3506,65.0
3507,82.0
3508,46.0
3509,20.0
3510,17.0
3511,21.0
3512,34.0
3513,25.0
3514,22.0
3515,25.0
3516,17.0
3517,21.0
3518,17.0
3519,25.0
3520,21.0
3521,42.0
3522,34.0
3523,34.0
3524,13.0
3525,13.0
3526,17.0
3527,9.0
3528,9.0
3529,21.0
3530,25.0
3531,34.0
3532,42.0
3533,21.0
3534,13.0
3535,9.0
3536,17.0
3537,25.0
3538,13.0
3539,17.0
3540,30.0
3541,25.0
3542,17.0
3543,30.0
3544,30.0
3545,13.0
3546,13.0
3547,13.0
3548,17.0
3549,17.0
3550,34.0
3551,17.0
3552,30.0
3553,21.0
3554,34.0
3555,30.0
3556,17.0
3557,34.0
3558,63.0
3559,25.0
3560,21.0
3561,25.0
3562,42.0
3563,17.0
3564,25.0
3565,25.0
3566,21.0
3567,21.0
3568,30.0
3569,38.0
3570,46.0
3571,42.0
3572,30.0
3573,59.0
3574,38.0
3575,63.0
3576,34.0
3577,46.0
3578,17.0
3579,13.0
3580,13.0
3581,17.0
3582,25.0
3583,30.0
3584,38.0
3585,13.0
3586,25.0
3587,42.0
3588,17.0
3589,30.0
3590,34.0
3591,57.0
3592,46.0
3593,17.0
3594,21.0
3595,25.0
3596,30.0
3597,50.0
3598,38.0
3599,46.0
3600,21.0
3601,30.0
3602,42.0
3603,21.0
3604,30.0
3605,38.0
3606,38.0
3607,17.0
3608,38.0
3609,53.0
3610,30.0
3611,25.0
3612,38.0
3613,55.0
3614,59.0
3615,34.0
3616,46.0
3617,38.0
3618,42.0
3619,25.0
3620,50.0
3621,17.0
3622,30.0
3623,46.0
3624,21.0
3625,13.0
3626,20.0
3627,21.0
3628,25.0
3629,17.0
3630,17.0
3631,9.0
3632,9.0
3633,13.0
3634,17.0
3635,12.0
3636,17.0
3637,17.0
3638,17.0
3639,17.0
3640,13.0
3641,13.0
3642,17.0
3643,13.0
3644,9.0
3645,13.0
3646,13.0
3647,13.0
3648,14.0
3649,17.0
3650,21.0
3651,34.0
3652,42.0
3653,13.0
3654,21.0
3655,17.0
3656,9.0
3657,30.0
3658,12.0
3659,21.0
3660,17.0
3661,21.0
3662,17.0
3663,50.0
3664,57.0
3665,21.0
3666,17.0
3667,9.0
3668,10.0
3669,13.0
3670,13.0
3671,13.0
3672,25.0
3673,25.0
3674,25.0
3675,9.0
3676,21.0
3677,13.0
3678,30.0
3679,19.0
3680,43.0
3681,65.0
3682,21.0
3683,13.0
3684,17.0
3685,34.0
3686,34.0
3687,35.0
3688,13.0
3689,21.0
3690,38.0
3691,18.0
3692,35.0
3693,45.0
3694,25.0
3695,42.0
3696,14.0
3697,26.0
3698,26.0
3699,38.0
3700,34.0
3701,36.0
3702,16.0
3703,20.0
3704,21.0
3705,25.0
3706,18.0
3707,21.0
3708,37.0
3709,20.0
3710,20.0
3711,10.0
3712,174.0
3713,185.0
3714,209.0
3715,271.0
3716,179.0
3717,151.0
3718,211.0
3719,65.0
3720,93.0
3721,154.0
3722,193.0
3723,175.0
3724,170.0
3725,239.0
3726,158.0
3727,163.0
3728,159.0
3729,152.0
3730,157.0
3731,91.0
3732,119.0
3733,163.0
3734,203.0
3735,204.0
3736,177.0
3737,132.0
3738,134.0
3739,158.0
3740,46.0
3741,46.0
3742,68.0
3743,112.0
3744,124.0
3745,72.0
3746,68.0
3747,139.0
3748,182.0
3749,172.0
3750,80.0
3751,46.0
3752,76.0
3753,155.0
3754,161.0
3755,70.0
3756,80.0
3757,74.0
3758,53.0
3759,95.0
3760,104.0
3761,59.0
3762,95.0
3763,161.0
3764,173.0
3765,50.0
3766,80.0
3767,115.0
3768,157.0
3769,153.0
3770,99.0
3771,99.0
3772,93.0
3773,114.0
3774,149.0
3775,91.0
3776,82.0
3777,99.0
3778,107.0
3779,119.0
3780,132.0
3781,137.0
3782,97.0
3783,95.0
3784,74.0
3785,82.0
3786,76.0
3787,93.0
3788,76.0
3789,104.0
3790,153.0
3791,122.0
3792,152.0
3793,154.0
3794,91.0
3795,85.0
3796,97.0
3797,132.0
3798,134.0
3799,91.0
3800,124.0
3801,174.0
3802,99.0
3803,70.0
3804,82.0
3805,97.0
3806,129.0
3807,147.0
3808,147.0
3809,124.0
3810,142.0
3811,129.0
3812,122.0
3813,109.0
3814,147.0
3815,139.0
3816,144.0
3817,174.0
3818,89.0
3819,149.0
3820,159.0
3821,154.0
3822,13.0
3823,21.0
3824,21.0
3825,25.0
3826,127.0
3827,107.0
3828,169.0
3829,124.0
3830,89.0
3831,122.0
3832,117.0
3833,99.0
3834,144.0
3835,114.0
3836,137.0
3837,82.0
3838,89.0
3839,76.0
3840,93.0
3841,76.0
3842,46.0
3843,78.0
3844,82.0
3845,74.0
3846,65.0
3847,78.0
3848,85.0
3849,95.0
3850,80.0
3851,80.0
3852,85.0
3853,70.0
3854,53.0
3855,32.0
3856,70.0
3857,123.0
3858,124.0
3859,27.0
3860,31.0
3861,108.0
3862,32.0
3863,21.0
3864,22.0
3865,47.0
3866,21.0
3867,35.0
3868,35.0
3869,42.0
3870,45.0
3871,57.0
3872,73.0
3873,64.0
3874,69.0
3875,44.0
3876,22.0
3877,26.0
3878,29.0
3879,26.0
3880,64.0
3881,41.0
3882,84.0
3883,41.0
3884,80.0
3885,85.0
3886,113.0
3887,129.0
3888,23.0
3889,66.0
3890,87.0
3891,63.0
3892,80.0
3893,83.0
3894,82.0
3895,66.0
3896,72.0
3897,66.0
3898,61.0
3899,70.0
3900,68.0
3901,62.0
3902,64.0
3903,66.0
3904,134.0
3905,60.0
3906,93.0
3907,141.0
3908,156.0
3909,163.0
3910,182.0
3911,163.0
3912,63.0
3913,57.0
3914,161.0
3915,108.0
3916,135.0
3917,134.0
3918,192.0
3919,81.0
3920,94.0
3921,153.0
3922,54.0
3923,55.0
3924,36.0
3925,51.0
3926,88.0
3927,125.0
3928,109.0
3929,79.0
3930,74.0
3931,118.0
3932,161.0
3933,60.0
3934,60.0
3935,77.0
3936,133.0
3937,49.0
3938,74.0
3939,101.0
3940,95.0
3941,66.0
3942,112.0
3943,135.0
3944,145.0
3945,79.0
3946,112.0
3947,154.0
3948,97.0
3949,42.0
3950,70.0
3951,81.0
3952,92.0
3953,93.0
3954,101.0
3955,66.0
3956,13.0
3957,21.0
3958,25.0
3959,17.0
3960,21.0
3961,21.0
3962,21.0
3963,25.0
3964,30.0
3965,13.0
3966,17.0
3967,21.0
3968,30.0
3969,30.0
3970,17.0
3971,25.0
3972,17.0
3973,25.0
3974,46.0
3975,38.0
3976,42.0
3977,21.0
3978,21.0
3979,34.0
3980,30.0
3981,46.0
3982,17.0
3983,21.0
3984,50.0
3985,46.0
3986,50.0
3987,13.0
3988,65.0
3989,57.0
3990,17.0
3991,86.0
3992,83.0
3993,77.0
3994,88.0
3995,94.0
3996,84.0
3997,94.0
3998,88.0
3999,109.0
4000,141.0
4001,148.0
4002,82.0
4003,43.0
4004,69.0
4005,103.0
4006,75.0
4007,67.0
4008,75.0
4009,69.0
4010,114.0
4011,86.0
4012,101.0
4013,72.0
4014,64.0
4015,98.0
4016,114.0
4017,118.0
4018,98.0
4019,128.0
4020,62.0
4021,80.0
4022,90.0
4023,54.0
4024,64.0
4025,85.0
4026,70.0
4027,68.0
4028,80.0
4029,92.0
4030,95.0
4031,72.0
4032,86.0
4033,96.0
4034,43.0
4035,58.0
4036,44.0
4037,70.0
4038,84.0
4039,83.0
4040,91.0
4041,105.0
4042,99.0
4043,87.0
4044,69.0
4045,68.0
4046,33.0
4047,67.0
4048,62.0
4049,64.0
4050,70.0
4051,34.0
4052,20.0
4053,65.0
4054,69.0
4055,53.0
4056,137.0
4057,93.0
4058,89.0
4059,95.0
4060,74.0
4061,74.0
4062,95.0
4063,129.0
4064,142.0
4065,104.0
4066,159.0
4067,160.0
4068,109.0
4069,76.0
4070,72.0
4071,89.0
4072,95.0
4073,142.0
4074,155.0
4075,132.0
4076,91.0
4077,117.0
4078,57.0
4079,97.0
4080,151.0
4081,70.0
4082,46.0
4083,21.0
4084,34.0
4085,61.0
4086,87.0
4087,122.0
4088,134.0
4089,137.0
4090,68.0
4091,21.0
4092,78.0
4093,114.0
4094,127.0
4095,154.0
4096,151.0
4097,122.0
4098,91.0
4099,82.0
4100,93.0
4101,134.0
4102,134.0
4103,102.0
4104,50.0
4105,17.0
4106,42.0
4107,30.0
4108,57.0
4109,72.0
4110,57.0
4111,72.0
4112,109.0
4113,91.0
4114,42.0
4115,68.0
4116,74.0
4117,76.0
4118,93.0
4119,61.0
4120,55.0
4121,38.0
4122,46.0
4123,76.0
4124,61.0
4125,59.0
4126,30.0
4127,55.0
4128,72.0
4129,148.0
4130,151.0
4131,151.0
4132,155.0
4133,153.0
4134,139.0
4135,112.0
4136,158.0
4137,103.0
4138,118.0
4139,171.0
4140,118.0
