,target
2142,17.0
2143,38.0
2144,29.0
2145,46.0
2146,60.0
2147,71.0
2148,10.0
2149,12.0
2150,32.0
2151,24.0
2152,24.0
2153,29.0
2154,27.0
2155,33.0
2156,5.0
2157,14.0
2158,23.0
2159,14.0
2160,36.0
2161,8.0
2162,20.0
2163,20.0
2164,12.0
2165,18.0
2166,26.0
2167,42.0
2168,13.0
2169,21.0
2170,21.0
2171,53.0
2172,50.0
2173,47.0
2174,27.0
2175,15.0
2176,21.0
2177,41.0
2178,37.0
2179,55.0
2180,18.0
2181,33.0
2182,33.0
2183,30.0
2184,40.0
2185,25.0
2186,50.0
2187,38.0
2188,46.0
2189,46.0
2190,42.0
2191,61.0
2192,51.0
2193,34.0
2194,42.0
2195,63.0
2196,70.0
2197,60.0
2198,61.0
2199,59.0
2200,41.0
2201,67.0
2202,80.0
2203,34.0
2204,46.0
2205,38.0
2206,53.0
2207,53.0
2208,50.0
2209,51.0
2210,51.0
2211,59.0
2212,88.0
2213,45.0
2214,48.0
2215,38.0
2216,34.0
2217,53.0
2218,73.0
2219,70.0
2220,61.0
2221,63.0
2222,50.0
2223,38.0
2224,34.0
2225,41.0
2226,53.0
2227,55.0
2228,61.0
2229,68.0
2230,68.0
2231,78.0
2232,78.0
2233,85.0
2234,59.0
2235,59.0
2236,55.0
2237,50.0
2238,61.0
2239,61.0
2240,50.0
2241,50.0
2242,72.0
2243,89.0
2244,53.0
2245,46.0
2246,50.0
2247,63.0
2248,74.0
2249,72.0
2250,65.0
2251,30.0
2252,65.0
2253,89.0
2254,46.0
2255,68.0
2256,85.0
2257,55.0
2258,38.0
2259,63.0
2260,89.0
2261,38.0
2262,34.0
2263,46.0
2264,30.0
2265,25.0
2266,42.0
2267,53.0
2268,122.0
2269,53.0
2270,85.0
2271,82.0
2272,68.0
2273,46.0
2274,61.0
2275,72.0
2276,72.0
2277,74.0
2278,65.0
2279,55.0
2280,69.0
2281,92.0
2282,79.0
2283,69.0
2284,78.0
2285,55.0
2286,67.0
2287,85.0
2288,84.0
2289,72.0
2290,78.0
2291,94.0
2292,100.0
2293,100.0
2294,97.0
2295,104.0
2296,80.0
2297,54.0
2298,88.0
2299,94.0
2300,97.0
2301,98.0
2302,109.0
2303,121.0
2304,154.0
2305,137.0
2306,118.0
2307,112.0
2308,111.0
2309,90.0
2310,72.0
2311,97.0
2312,84.0
2313,87.0
2314,106.0
2315,96.0
2316,87.0
2317,56.0
2318,58.0
2319,57.0
2320,61.0
2321,82.0
2322,74.0
2323,73.0
2324,68.0
2325,57.0
2326,62.0
2327,74.0
2328,65.0
2329,69.0
2330,67.0
2331,85.0
2332,64.0
2333,84.0
2334,87.0
2335,67.0
2336,81.0
2337,61.0
2338,65.0
2339,56.0
2340,69.0
2341,57.0
2342,60.0
2343,64.0
2344,64.0
2345,70.0
2346,70.0
2347,67.0
2348,65.0
2349,53.0
2350,72.0
2351,71.0
2352,60.0
2353,61.0
2354,25.0
2355,165.0
2356,68.0
2357,89.0
2358,129.0
2359,68.0
2360,87.0
2361,93.0
2362,78.0
2363,160.0
2364,165.0
2365,72.0
2366,63.0
2367,134.0
2368,102.0
2369,87.0
2370,61.0
2371,53.0
2372,46.0
2373,104.0
2374,65.0
2375,112.0
2376,114.0
2377,42.0
2378,50.0
2379,97.0
2380,137.0
2381,76.0
2382,59.0
2383,112.0
2384,97.0
2385,93.0
2386,117.0
2387,70.0
2388,72.0
2389,70.0
2390,82.0
2391,74.0
2392,78.0
2393,17.0
2394,112.0
2395,95.0
2396,50.0
2397,74.0
2398,74.0
2399,78.0
2400,25.0
2401,78.0
2402,50.0
2403,61.0
2404,76.0
2405,57.0
2406,38.0
2407,38.0
2408,53.0
2409,53.0
2410,72.0
2411,107.0
2412,93.0
2413,76.0
2414,76.0
2415,85.0
2416,93.0
2417,97.0
2418,95.0
2419,74.0
2420,63.0
2421,74.0
2422,76.0
2423,85.0
2424,65.0
2425,65.0
2426,99.0
2427,137.0
2428,97.0
2429,46.0
2430,34.0
2431,25.0
2432,46.0
2433,70.0
2434,50.0
2435,30.0
2436,34.0
2437,46.0
2438,50.0
2439,57.0
2440,76.0
2441,74.0
2442,53.0
2443,46.0
2444,46.0
2445,42.0
2446,57.0
2447,59.0
2448,82.0
2449,74.0
2450,68.0
2451,38.0
2452,42.0
2453,53.0
2454,63.0
2455,34.0
2456,50.0
2457,30.0
2458,25.0
2459,34.0
2460,42.0
2461,50.0
2462,38.0
2463,38.0
2464,25.0
2465,46.0
2466,53.0
2467,61.0
2468,38.0
2469,25.0
2470,46.0
2471,59.0
2472,55.0
2473,59.0
2474,38.0
2475,17.0
2476,25.0
2477,53.0
2478,57.0
2479,63.0
2480,65.0
2481,85.0
2482,38.0
2483,42.0
2484,30.0
2485,46.0
2486,68.0
2487,59.0
2488,57.0
2489,72.0
2490,72.0
2491,50.0
2492,30.0
2493,63.0
2494,42.0
2495,10.0
2496,11.0
2497,7.0
2498,13.0
2499,8.0
2500,6.0
2501,9.0
2502,22.0
2503,8.0
2504,16.0
2505,6.0
2506,10.0
2507,13.0
2508,13.0
2509,21.0
2510,19.0
2511,13.0
2512,17.0
2513,12.0
2514,12.0
2515,11.0
2516,13.0
2517,11.0
2518,8.0
2519,9.0
2520,9.0
2521,10.0
2522,10.0
2523,12.0
2524,8.0
2525,12.0
2526,14.0
2527,13.0
2528,19.0
2529,6.0
2530,19.0
2531,10.0
2532,15.0
2533,20.0
2534,30.0
2535,33.0
2536,25.0
2537,15.0
2538,12.0
2539,10.0
2540,13.0
2541,22.0
2542,17.0
2543,21.0
2544,29.0
2545,30.0
2546,25.0
2547,8.0
2548,16.0
2549,14.0
2550,23.0
2551,14.0
2552,18.0
2553,8.0
2554,12.0
2555,10.0
2556,16.0
2557,13.0
2558,14.0
2559,17.0
2560,13.0
2561,16.0
2562,16.0
2563,18.0
2564,15.0
2565,24.0
2566,5.0
2567,9.0
2568,20.0
2569,21.0
2570,31.0
2571,35.0
2572,45.0
2573,43.0
2574,39.0
2575,50.0
2576,10.0
2577,8.0
2578,12.0
2579,23.0
2580,28.0
2581,8.0
2582,8.0
2583,8.0
2584,13.0
2585,14.0
2586,18.0
2587,13.0
2588,10.0
2589,14.0
2590,12.0
2591,8.0
2592,14.0
2593,9.0
2594,14.0
2595,18.0
2596,14.0
2597,9.0
2598,7.0
2599,16.0
2600,22.0
2601,16.0
2602,18.0
2603,13.0
2604,16.0
2605,16.0
2606,18.0
2607,8.0
2608,17.0
2609,21.0
2610,20.0
2611,15.0
2612,15.0
2613,18.0
2614,19.0
2615,21.0
2616,17.0
2617,16.0
2618,17.0
2619,15.0
2620,13.0
2621,13.0
2622,13.0
2623,15.0
2624,16.0
2625,15.0
2626,15.0
2627,10.0
2628,9.0
2629,10.0
2630,10.0
2631,11.0
2632,13.0
2633,13.0
2634,11.0
2635,13.0
2636,11.0
2637,16.0
2638,19.0
2639,18.0
2640,17.0
2641,14.0
2642,16.0
2643,18.0
2644,11.0
2645,9.0
2646,8.0
2647,12.0
2648,5.0
2649,9.0
2650,6.0
2651,9.0
2652,7.0
2653,5.0
2654,7.0
2655,9.0
2656,9.0
2657,8.0
2658,8.0
2659,10.0
2660,10.0
2661,13.0
2662,7.0
2663,10.0
2664,9.0
2665,8.0
2666,9.0
2667,10.0
2668,10.0
2669,5.0
2670,7.0
2671,7.0
2672,9.0
2673,12.0
2674,13.0
2675,8.0
2676,9.0
2677,7.0
2678,8.0
2679,9.0
2680,93.0
2681,154.0
2682,122.0
2683,34.0
2684,50.0
2685,75.0
2686,147.0
2687,160.0
2688,183.0
2689,165.0
2690,90.0
2691,102.0
2692,104.0
2693,109.0
2694,104.0
2695,172.0
2696,151.0
2697,124.0
2698,72.0
2699,76.0
2700,160.0
2701,124.0
2702,169.0
2703,166.0
2704,157.0
2705,101.0
2706,82.0
2707,46.0
2708,72.0
2709,122.0
2710,76.0
2711,72.0
2712,65.0
2713,54.0
2714,39.0
2715,50.0
2716,82.0
2717,93.0
2718,153.0
2719,82.0
2720,42.0
2721,60.0
2722,93.0
2723,65.0
2724,57.0
2725,108.0
2726,154.0
2727,106.0
2728,94.0
2729,62.0
2730,75.0
2731,58.0
2732,119.0
2733,88.0
2734,79.0
2735,51.0
2736,41.0
2737,59.0
2738,57.0
2739,64.0
2740,55.0
2741,55.0
2742,40.0
2743,64.0
2744,89.0
2745,57.0
2746,40.0
2747,65.0
2748,63.0
2749,82.0
2750,78.0
2751,72.0
2752,34.0
2753,55.0
2754,38.0
2755,80.0
2756,90.0
2757,88.0
2758,104.0
2759,112.0
2760,73.0
2761,50.0
2762,55.0
2763,57.0
2764,60.0
2765,139.0
2766,134.0
2767,102.0
2768,93.0
2769,71.0
2770,46.0
2771,54.0
2772,100.0
2773,77.0
2774,21.0
2775,25.0
2776,30.0
2777,17.0
2778,17.0
2779,25.0
2780,13.0
2781,21.0
2782,25.0
2783,42.0
2784,25.0
2785,21.0
2786,21.0
2787,30.0
2788,25.0
2789,30.0
2790,17.0
2791,17.0
2792,21.0
2793,21.0
2794,25.0
2795,38.0
2796,30.0
2797,21.0
2798,25.0
2799,57.0
2800,42.0
2801,61.0
2802,38.0
2803,38.0
2804,34.0
2805,21.0
2806,34.0
2807,42.0
2808,61.0
2809,65.0
2810,72.0
2811,57.0
2812,42.0
2813,38.0
2814,42.0
2815,34.0
2816,38.0
2817,34.0
2818,25.0
2819,9.0
2820,21.0
2821,25.0
2822,25.0
2823,17.0
2824,17.0
2825,34.0
2826,25.0
2827,50.0
2828,46.0
2829,46.0
2830,50.0
2831,34.0
2832,17.0
2833,17.0
2834,25.0
2835,30.0
2836,42.0
2837,42.0
2838,46.0
2839,34.0
2840,25.0
2841,34.0
2842,25.0
2843,30.0
2844,21.0
2845,21.0
2846,21.0
2847,13.0
2848,21.0
2849,25.0
2850,25.0
2851,21.0
2852,30.0
2853,17.0
2854,21.0
2855,25.0
2856,30.0
2857,25.0
2858,25.0
2859,17.0
2860,34.0
2861,38.0
2862,53.0
2863,50.0
2864,50.0
2865,38.0
2866,65.0
2867,61.0
2868,27.0
2869,44.0
2870,70.0
2871,78.0
2872,72.0
2873,31.0
2874,14.0
2875,43.0
2876,65.0
2877,58.0
2878,29.0
2879,25.0
2880,38.0
2881,24.0
2882,22.0
2883,25.0
2884,34.0
2885,96.0
2886,135.0
2887,152.0
2888,91.0
2889,64.0
2890,49.0
2891,42.0
2892,15.0
2893,18.0
2894,41.0
2895,20.0
2896,20.0
2897,10.0
2898,53.0
2899,18.0
2900,23.0
2901,48.0
2902,67.0
2903,51.0
2904,31.0
2905,30.0
2906,18.0
2907,22.0
2908,21.0
2909,14.0
2910,39.0
2911,20.0
2912,12.0
2913,16.0
2914,12.0
2915,35.0
2916,32.0
2917,52.0
2918,37.0
2919,26.0
2920,18.0
2921,18.0
2922,15.0
2923,25.0
2924,27.0
2925,11.0
2926,15.0
2927,20.0
2928,25.0
2929,15.0
2930,15.0
2931,18.0
2932,29.0
2933,19.0
2934,17.0
2935,21.0
2936,34.0
2937,27.0
2938,32.0
2939,29.0
2940,38.0
2941,48.0
2942,50.0
2943,57.0
2944,48.0
2945,57.0
2946,67.0
2947,60.0
2948,54.0
2949,53.0
2950,61.0
2951,70.0
2952,68.0
2953,69.0
2954,25.0
2955,40.0
2956,53.0
2957,55.0
2958,54.0
2959,36.0
2960,87.0
2961,93.0
2962,107.0
2963,109.0
2964,117.0
2965,144.0
2966,152.0
2967,154.0
2968,152.0
2969,107.0
2970,93.0
2971,104.0
2972,104.0
2973,107.0
2974,114.0
2975,124.0
2976,147.0
2977,151.0
2978,153.0
2979,117.0
2980,93.0
2981,99.0
2982,80.0
2983,76.0
2984,72.0
2985,76.0
2986,87.0
2987,82.0
2988,107.0
2989,137.0
2990,152.0
2991,149.0
2992,142.0
2993,114.0
2994,95.0
2995,89.0
2996,91.0
2997,99.0
2998,134.0
2999,119.0
3000,129.0
3001,95.0
3002,61.0
3003,65.0
3004,74.0
3005,74.0
3006,68.0
3007,93.0
3008,137.0
3009,158.0
3010,155.0
3011,154.0
3012,152.0
3013,162.0
3014,161.0
3015,132.0
3016,124.0
3017,102.0
3018,85.0
3019,87.0
3020,85.0
3021,72.0
3022,63.0
3023,70.0
3024,70.0
3025,74.0
3026,80.0
3027,102.0
3028,93.0
3029,112.0
3030,85.0
3031,76.0
3032,70.0
3033,89.0
3034,109.0
3035,74.0
3036,72.0
3037,87.0
3038,80.0
3039,74.0
3040,68.0
3041,70.0
3042,72.0
3043,72.0
3044,61.0
3045,65.0
3046,85.0
3047,76.0
3048,80.0
3049,93.0
3050,70.0
3051,68.0
3052,68.0
3053,68.0
3054,67.0
3055,32.0
3056,33.0
3057,25.0
3058,47.0
3059,50.0
3060,33.0
3061,35.0
3062,27.0
3063,36.0
3064,28.0
3065,36.0
3066,19.0
3067,20.0
3068,36.0
3069,31.0
3070,23.0
3071,37.0
3072,36.0
3073,75.0
3074,73.0
3075,52.0
3076,98.0
3077,86.0
3078,74.0
3079,42.0
3080,18.0
3081,25.0
3082,38.0
3083,25.0
3084,24.0
3085,32.0
3086,47.0
3087,25.0
3088,29.0
3089,49.0
3090,68.0
3091,58.0
3092,25.0
3093,30.0
3094,28.0
3095,26.0
3096,27.0
3097,26.0
3098,38.0
3099,16.0
3100,33.0
3101,31.0
3102,30.0
3103,25.0
3104,35.0
3105,44.0
3106,25.0
3107,26.0
3108,17.0
3109,16.0
3110,24.0
3111,32.0
3112,50.0
3113,19.0
3114,25.0
3115,23.0
3116,33.0
3117,51.0
3118,61.0
3119,33.0
3120,35.0
3121,27.0
3122,25.0
3123,22.0
3124,25.0
3125,26.0
3126,39.0
3127,37.0
3128,34.0
3129,39.0
3130,29.0
3131,29.0
3132,28.0
3133,23.0
3134,23.0
3135,35.0
3136,51.0
3137,61.0
3138,72.0
3139,90.0
3140,76.0
3141,26.0
3142,25.0
3143,21.0
3144,28.0
3145,36.0
3146,28.0
3147,44.0
3148,58.0
3149,52.0
3150,54.0
3151,55.0
3152,52.0
3153,24.0
3154,34.0
3155,36.0
3156,24.0
3157,35.0
3158,38.0
3159,43.0
3160,37.0
3161,50.0
3162,44.0
3163,27.0
3164,57.0
3165,36.0
3166,20.0
3167,27.0
3168,41.0
3169,55.0
3170,43.0
3171,46.0
3172,53.0
3173,46.0
3174,18.0
3175,32.0
3176,15.0
3177,29.0
3178,38.0
3179,30.0
3180,21.0
3181,12.0
3182,19.0
3183,36.0
3184,47.0
3185,49.0
3186,25.0
3187,25.0
3188,10.0
3189,25.0
3190,38.0
3191,35.0
3192,47.0
3193,43.0
3194,44.0
3195,48.0
3196,42.0
3197,35.0
3198,23.0
3199,18.0
3200,21.0
3201,34.0
3202,14.0
3203,9.0
3204,24.0
3205,23.0
3206,33.0
3207,22.0
3208,20.0
3209,18.0
3210,20.0
3211,26.0
3212,18.0
3213,16.0
3214,17.0
3215,23.0
3216,19.0
3217,15.0
3218,21.0
3219,11.0
3220,15.0
3221,23.0
3222,21.0
3223,14.0
3224,11.0
3225,10.0
3226,19.0
3227,22.0
3228,23.0
3229,26.0
3230,17.0
3231,21.0
3232,12.0
3233,12.0
3234,24.0
3235,24.0
3236,20.0
3237,28.0
3238,28.0
3239,19.0
3240,21.0
3241,25.0
3242,167.0
3243,198.0
3244,216.0
3245,155.0
3246,163.0
3247,87.0
3248,50.0
3249,164.0
3250,164.0
3251,61.0
3252,97.0
3253,50.0
3254,72.0
3255,199.0
3256,293.0
3257,306.0
3258,277.0
3259,156.0
3260,46.0
3261,109.0
3262,199.0
3263,225.0
3264,147.0
3265,161.0
3266,241.0
3267,294.0
3268,300.0
3269,171.0
3270,93.0
3271,159.0
3272,59.0
3273,80.0
3274,63.0
3275,70.0
3276,57.0
3277,76.0
3278,172.0
3279,181.0
3280,200.0
3281,223.0
3282,190.0
3283,181.0
3284,174.0
3285,112.0
3286,42.0
3287,25.0
3288,34.0
3289,99.0
3290,171.0
3291,169.0
3292,184.0
3293,38.0
3294,119.0
3295,163.0
3296,117.0
3297,80.0
3298,68.0
3299,151.0
3300,160.0
3301,97.0
3302,91.0
3303,154.0
3304,38.0
3305,93.0
3306,164.0
3307,181.0
3308,169.0
3309,137.0
3310,80.0
3311,117.0
3312,144.0
3313,72.0
3314,80.0
3315,57.0
3316,74.0
3317,129.0
3318,127.0
3319,38.0
3320,122.0
3321,95.0
3322,82.0
3323,124.0
3324,154.0
3325,158.0
3326,42.0
3327,34.0
3328,57.0
3329,112.0
3330,137.0
3331,149.0
3332,59.0
3333,95.0
3334,97.0
3335,72.0
3336,21.0
3337,21.0
3338,21.0
3339,21.0
3340,25.0
3341,38.0
3342,30.0
3343,25.0
3344,21.0
3345,38.0
3346,42.0
3347,42.0
3348,38.0
3349,25.0
3350,25.0
3351,25.0
3352,25.0
3353,42.0
3354,46.0
3355,30.0
3356,57.0
3357,59.0
3358,53.0
3359,34.0
3360,57.0
3361,46.0
3362,13.0
3363,13.0
3364,17.0
3365,13.0
3366,17.0
3367,25.0
3368,42.0
3369,25.0
3370,30.0
3371,13.0
3372,42.0
3373,30.0
3374,21.0
3375,38.0
3376,30.0
3377,42.0
3378,61.0
3379,53.0
3380,63.0
3381,65.0
3382,13.0
3383,13.0
3384,21.0
3385,30.0
3386,34.0
3387,53.0
3388,34.0
3389,46.0
3390,61.0
3391,38.0
3392,25.0
3393,25.0
3394,34.0
3395,42.0
3396,21.0
3397,25.0
3398,25.0
3399,25.0
3400,30.0
3401,34.0
3402,30.0
3403,21.0
3404,25.0
3405,17.0
3406,30.0
3407,50.0
3408,25.0
3409,30.0
3410,21.0
3411,34.0
3412,42.0
3413,53.0
3414,42.0
3415,53.0
3416,50.0
3417,30.0
3418,21.0
3419,25.0
3420,38.0
3421,63.0
3422,38.0
3423,13.0
3424,30.0
3425,42.0
3426,30.0
3427,21.0
3428,42.0
3429,57.0
3430,38.0
3431,59.0
3432,53.0
3433,42.0
3434,42.0
3435,50.0
3436,34.0
3437,50.0
3438,55.0
3439,57.0
3440,46.0
3441,34.0
3442,53.0
3443,46.0
3444,65.0
3445,42.0
3446,42.0
3447,38.0
3448,85.0
3449,63.0
3450,68.0
3451,55.0
3452,30.0
3453,30.0
3454,17.0
3455,17.0
3456,13.0
3457,25.0
3458,25.0
3459,38.0
3460,38.0
3461,68.0
3462,72.0
3463,65.0
3464,59.0
3465,50.0
3466,46.0
3467,53.0
3468,57.0
3469,59.0
3470,82.0
3471,68.0
3472,42.0
3473,50.0
3474,53.0
3475,17.0
3476,17.0
3477,25.0
3478,38.0
3479,57.0
3480,57.0
3481,55.0
3482,65.0
3483,46.0
3484,53.0
3485,50.0
3486,38.0
3487,30.0
3488,25.0
3489,38.0
3490,34.0
3491,55.0
3492,38.0
3493,50.0
3494,59.0
3495,70.0
3496,25.0
3497,34.0
3498,17.0
3499,42.0
3500,38.0
3501,55.0
3502,46.0
3503,38.0
3504,30.0
3505,30.0
3506,34.0
3507,57.0
3508,25.0
3509,30.0
3510,65.0
3511,63.0
3512,46.0
3513,55.0
3514,72.0
3515,50.0
3516,25.0
3517,25.0
3518,34.0
3519,17.0
3520,13.0
3521,59.0
3522,53.0
3523,65.0
3524,34.0
3525,25.0
3526,30.0
3527,30.0
3528,38.0
3529,25.0
3530,21.0
3531,25.0
3532,30.0
3533,25.0
3534,25.0
3535,34.0
3536,34.0
3537,30.0
3538,34.0
3539,46.0
3540,38.0
3541,34.0
3542,34.0
3543,53.0
3544,46.0
3545,34.0
3546,30.0
3547,42.0
3548,25.0
3549,30.0
3550,25.0
3551,21.0
3552,30.0
3553,38.0
3554,25.0
3555,34.0
3556,34.0
3557,38.0
3558,42.0
3559,42.0
3560,21.0
3561,34.0
3562,30.0
3563,25.0
3564,17.0
3565,34.0
3566,38.0
3567,55.0
3568,59.0
3569,21.0
3570,34.0
3571,34.0
3572,30.0
3573,38.0
3574,42.0
3575,42.0
3576,68.0
3577,50.0
3578,57.0
3579,53.0
3580,30.0
3581,30.0
3582,30.0
3583,30.0
3584,21.0
3585,42.0
3586,17.0
3587,38.0
3588,38.0
3589,25.0
3590,34.0
3591,30.0
3592,25.0
3593,50.0
3594,42.0
3595,42.0
3596,38.0
3597,34.0
3598,25.0
3599,38.0
3600,59.0
3601,53.0
3602,61.0
3603,53.0
3604,53.0
3605,38.0
3606,34.0
3607,46.0
3608,34.0
3609,34.0
3610,42.0
3611,38.0
3612,34.0
3613,42.0
3614,25.0
3615,50.0
3616,57.0
3617,50.0
3618,130.0
3619,158.0
3620,36.0
3621,35.0
3622,106.0
3623,118.0
3624,145.0
3625,102.0
3626,134.0
3627,70.0
3628,71.0
3629,74.0
3630,165.0
3631,155.0
3632,158.0
3633,141.0
3634,151.0
3635,104.0
3636,87.0
3637,77.0
3638,87.0
3639,80.0
3640,143.0
3641,117.0
3642,154.0
3643,157.0
3644,145.0
3645,34.0
3646,42.0
3647,37.0
3648,34.0
3649,22.0
3650,44.0
3651,33.0
3652,28.0
3653,85.0
3654,54.0
3655,102.0
3656,174.0
3657,32.0
3658,21.0
3659,21.0
3660,34.0
3661,58.0
3662,63.0
3663,77.0
3664,68.0
3665,33.0
3666,40.0
3667,64.0
3668,55.0
3669,45.0
3670,18.0
3671,41.0
3672,50.0
3673,32.0
3674,48.0
3675,69.0
3676,48.0
3677,51.0
3678,58.0
3679,62.0
3680,57.0
3681,104.0
3682,77.0
3683,55.0
3684,73.0
3685,102.0
3686,44.0
3687,33.0
3688,30.0
3689,33.0
3690,23.0
3691,62.0
3692,81.0
3693,101.0
3694,133.0
3695,98.0
3696,94.0
3697,42.0
3698,36.0
3699,55.0
3700,67.0
3701,68.0
3702,85.0
3703,100.0
3704,144.0
3705,155.0
3706,31.0
3707,103.0
3708,97.0
3709,84.0
3710,78.0
3711,87.0
3712,172.0
3713,160.0
3714,166.0
3715,164.0
3716,168.0
3717,151.0
3718,159.0
3719,154.0
3720,99.0
3721,124.0
3722,158.0
3723,160.0
3724,170.0
3725,109.0
3726,112.0
3727,153.0
3728,158.0
3729,142.0
3730,160.0
3731,167.0
3732,174.0
3733,177.0
3734,127.0
3735,132.0
3736,104.0
3737,102.0
3738,134.0
3739,119.0
3740,127.0
3741,117.0
3742,112.0
3743,104.0
3744,89.0
3745,97.0
3746,139.0
3747,85.0
3748,119.0
3749,132.0
3750,107.0
3751,95.0
3752,124.0
3753,163.0
3754,163.0
3755,154.0
3756,72.0
3757,82.0
3758,107.0
3759,132.0
3760,119.0
3761,129.0
3762,99.0
3763,151.0
3764,163.0
3765,162.0
3766,155.0
3767,163.0
3768,169.0
3769,61.0
3770,87.0
3771,119.0
3772,61.0
3773,74.0
3774,74.0
3775,109.0
3776,127.0
3777,139.0
3778,151.0
3779,80.0
3780,70.0
3781,97.0
3782,149.0
3783,156.0
3784,127.0
3785,151.0
3786,74.0
3787,72.0
3788,124.0
3789,87.0
3790,114.0
3791,124.0
3792,97.0
3793,127.0
3794,155.0
3795,152.0
3796,154.0
3797,61.0
3798,38.0
3799,46.0
3800,65.0
3801,72.0
3802,80.0
3803,82.0
3804,30.0
3805,59.0
3806,97.0
3807,53.0
3808,70.0
3809,102.0
3810,158.0
3811,149.0
3812,114.0
3813,147.0
3814,155.0
3815,82.0
3816,139.0
3817,144.0
3818,170.0
3819,144.0
3820,119.0
3821,137.0
3822,154.0
3823,157.0
3824,109.0
3825,153.0
3826,151.0
3827,89.0
3828,89.0
3829,160.0
3830,104.0
3831,85.0
3832,156.0
3833,168.0
3834,154.0
3835,74.0
3836,68.0
3837,72.0
3838,93.0
3839,82.0
3840,82.0
3841,42.0
3842,38.0
3843,38.0
3844,38.0
3845,46.0
3846,160.0
3847,80.0
3848,76.0
3849,87.0
3850,30.0
3851,89.0
3852,107.0
3853,65.0
3854,139.0
3855,154.0
3856,55.0
3857,65.0
3858,163.0
3859,30.0
3860,25.0
3861,50.0
3862,46.0
3863,132.0
3864,72.0
3865,34.0
3866,85.0
3867,78.0
3868,119.0
3869,46.0
3870,55.0
3871,112.0
3872,107.0
3873,117.0
3874,109.0
3875,102.0
3876,76.0
3877,61.0
3878,55.0
3879,38.0
3880,55.0
3881,63.0
3882,65.0
3883,72.0
3884,50.0
3885,25.0
3886,34.0
3887,61.0
3888,53.0
3889,87.0
3890,99.0
3891,65.0
3892,59.0
3893,61.0
3894,61.0
3895,55.0
3896,30.0
3897,21.0
3898,21.0
3899,158.0
3900,137.0
3901,158.0
3902,137.0
3903,119.0
3904,152.0
3905,138.0
3906,124.0
3907,106.0
3908,130.0
3909,156.0
3910,151.0
3911,89.0
3912,84.0
3913,85.0
3914,97.0
3915,151.0
3916,161.0
3917,154.0
3918,151.0
3919,153.0
3920,153.0
3921,156.0
3922,128.0
3923,150.0
3924,130.0
3925,72.0
3926,67.0
3927,112.0
3928,120.0
3929,124.0
3930,111.0
3931,152.0
3932,147.0
3933,128.0
3934,139.0
3935,147.0
3936,161.0
3937,153.0
3938,140.0
3939,127.0
3940,145.0
3941,156.0
3942,142.0
3943,139.0
3944,155.0
3945,164.0
3946,155.0
3947,142.0
3948,153.0
3949,144.0
3950,148.0
3951,152.0
3952,129.0
3953,93.0
3954,109.0
3955,114.0
3956,145.0
3957,150.0
3958,107.0
3959,141.0
3960,111.0
3961,113.0
3962,115.0
3963,92.0
3964,69.0
3965,94.0
3966,131.0
3967,87.0
3968,80.0
3969,74.0
3970,70.0
3971,96.0
3972,105.0
3973,108.0
3974,100.0
3975,87.0
3976,76.0
3977,80.0
3978,79.0
3979,85.0
3980,90.0
3981,94.0
3982,93.0
3983,80.0
3984,117.0
3985,99.0
3986,82.0
3987,95.0
3988,100.0
3989,78.0
3990,105.0
3991,119.0
3992,124.0
3993,42.0
3994,55.0
3995,76.0
3996,80.0
3997,102.0
3998,85.0
3999,63.0
4000,63.0
4001,61.0
4002,65.0
4003,34.0
4004,61.0
4005,59.0
4006,68.0
4007,53.0
4008,25.0
4009,55.0
4010,78.0
4011,68.0
4012,87.0
4013,112.0
4014,93.0
4015,70.0
4016,38.0
4017,17.0
4018,17.0
4019,30.0
4020,38.0
4021,82.0
4022,93.0
4023,63.0
4024,55.0
4025,53.0
4026,46.0
4027,42.0
4028,46.0
4029,25.0
4030,42.0
4031,57.0
4032,74.0
4033,97.0
4034,99.0
4035,85.0
4036,72.0
4037,65.0
4038,25.0
4039,55.0
4040,46.0
4041,50.0
4042,57.0
4043,55.0
4044,76.0
4045,63.0
4046,80.0
4047,80.0
4048,65.0
4049,55.0
4050,80.0
4051,65.0
4052,68.0
4053,42.0
4054,53.0
4055,42.0
4056,46.0
4057,53.0
4058,68.0
4059,65.0
4060,65.0
4061,38.0
4062,63.0
4063,74.0
4064,53.0
4065,59.0
4066,68.0
4067,65.0
4068,80.0
4069,85.0
4070,91.0
4071,89.0
4072,72.0
4073,74.0
4074,78.0
4075,59.0
4076,80.0
4077,76.0
4078,70.0
4079,25.0
4080,38.0
4081,42.0
4082,38.0
4083,38.0
4084,42.0
4085,68.0
4086,59.0
4087,22.0
4088,65.0
4089,61.0
4090,91.0
4091,31.0
4092,24.0
4093,47.0
4094,82.0
4095,102.0
4096,87.0
4097,22.0
4098,59.0
4099,72.0
4100,80.0
4101,84.0
4102,81.0
4103,95.0
4104,67.0
4105,55.0
4106,61.0
4107,64.0
4108,20.0
4109,27.0
4110,65.0
4111,89.0
4112,52.0
4113,29.0
4114,33.0
4115,28.0
4116,28.0
4117,15.0
4118,18.0
4119,57.0
4120,34.0
4121,19.0
4122,50.0
4123,52.0
4124,54.0
4125,38.0
4126,58.0
4127,60.0
4128,51.0
4129,85.0
4130,67.0
4131,56.0
4132,51.0
4133,62.0
4134,57.0
4135,16.0
4136,21.0
4137,50.0
4138,38.0
4139,89.0
4140,66.0
